Timestamp,Voltage(V),Current(A),Power_Consumption(kW),Reactive_Power(kVAR),Power_Factor,Solar_Power(kW),Wind_Power(kW),Grid_Supply(kW),Voltage_Fluctuation(%),Overload,Transformer_Fault,Temperature_C,Humidity(%),Electricity_Price(USD/kWh)
02-01-2024 22.45,229.6727853180279,39.81486546367525,9.142828218733126,3.531745548304089,0.9479609720016204,27.569309403633042,5.385082561748227,-0.002486504136315269,-2.7392659190010886,0,0,13.777190074526509,79.2650636589955,0.3662194357657914
02-01-2024 23.00,225.7300922178812,37.48754508681258,8.465915599344608,1.4413734624965162,0.9688692311922066,45.24124485554857,27.70069731966426,-0.0014561764860193149,4.165428254734396,0,1,34.11054600151124,51.85781076649019,0.12236723102063171
02-01-2024 23.15,222.52333771120215,46.12752443682628,10.23530072173401,3.100998750398183,0.8826808944952169,44.36163063896676,16.829089416575087,-0.0018834791139776892,1.0727175239546693,0,0,39.53385554293512,29.797658327073464,0.2753213248040999
02-01-2024 23.30,227.6721992065133,7.4846167867387345,1.6855317557182734,0.39858472603749373,0.8964049045909365,24.785887046446017,21.715456979950165,-0.0058685666610832935,-3.39507107534336,0,0,33.74891929895535,52.79309107316431,0.3630083948911381
02-01-2024 23.45,234.37736377652266,43.37863709709258,10.147545893133593,2.8799129036036657,0.8410047917708127,20.027750536233587,20.34123811786649,0.005275369734154569,-0.538953587477325,0,0,20.26503435326201,64.446541677555,0.2631716250560613
03-01-2024 0.00,231.1007304229653,34.708150817000416,8.042015029077051,0.9123097890294539,0.9298322126738182,9.440380780177616,2.7866855877720615,0.0024420578614429496,-1.169565462775969,0,1,16.022705502192174,37.5199110539988,0.46590947471083477
03-01-2024 0.15,223.8367088691203,12.80744112907425,2.8796906307212513,1.1053419497780672,0.8227734645492466,28.49512989552042,7.612752125795113,0.0008959263477129134,-1.2933931678571629,0,0,10.255800954169855,22.935033937710806,0.15746543170661592
03-01-2024 0.30,230.92548399856886,35.63858615030419,8.17470126954903,1.9918766766978517,0.8557935670278451,5.08413162150692,18.117356900597315,0.0012566550300020728,1.8326979102910828,0,0,26.474079978393508,43.02033011236082,0.18733772687115371
03-01-2024 0.45,231.9259603780694,27.8644901060351,6.546494335353935,2.1566723451883356,0.9432000802629645,33.817507994724735,4.882156418604644,0.002658242143743855,-3.270341285946873,0,0,26.16017369057338,66.64870333122161,0.49739755023267684
03-01-2024 1.00,225.54421096585293,21.137470806006043,4.788200727485541,1.1994362345478493,0.981286063021107,2.8180464205373075,13.424223901854564,0.00038604441134961376,1.4923335435879437,0,0,38.49684187687038,32.88703510382439,0.4900340445953743
03-01-2024 1.15,230.89146913253296,16.19205886590921,3.7501782183323495,1.3353343902434762,0.9601185731627879,39.49675560499968,19.20383627884879,-0.0024505621634510043,-2.4993757448098233,0,0,38.74100931314267,20.49248442287434,0.14560741275483327
03-01-2024 1.30,230.25778631455682,25.811497405319127,5.907247274821869,1.7341973309807082,0.9141495649627448,33.783692875258396,3.6243360104236166,0.0020570737804830423,-0.6149162862966359,0,1,24.053868222641697,54.90339325728548,0.34726696346592567
03-01-2024 1.45,224.31607683349569,15.760351728362226,3.526085370779999,0.7029313700870928,0.986294156342099,11.417780283930908,3.0274768120754265,0.0014999138371391294,-3.3495234549463104,0,0,27.669289811170692,22.066625099213002,0.1456575415938296
03-01-2024 2.00,231.8045917668066,8.669218221418044,1.9950808080866416,0.49603792855283785,0.9259812646059438,47.06554150524665,19.851585400441344,0.0016225541912941804,0.20906830316625732,0,0,36.58411701359894,65.79826671459838,0.23639975131834043
03-01-2024 2.15,232.7867569712366,42.9991761626466,10.042787521645907,3.3798670960983817,0.8431596063723703,6.050280485949054,22.934862625846943,0.003624959654230247,1.0955349630380358,0,0,20.70663679714582,74.66948654831764,0.15333969640654704
03-01-2024 2.30,235.47005598592668,31.392201634502534,7.4932131272745,1.355358625696134,0.8867538552326322,46.0583566805796,22.32312660422439,0.0018029523164923335,3.590088560246515,0,0,16.507234427916966,30.83588317214861,0.2871970394828843
03-01-2024 2.45,235.23474932370354,21.39423263930307,5.041865288481131,1.6824548705801985,0.973831377722969,39.48685917909987,2.726850501337421,-8.935795129473364e-05,1.8751860654588026,0,0,38.08510958895572,66.75512623424959,0.21171942621702733
03-01-2024 3.00,223.136749294767,25.05348821209833,5.553032445404391,1.738543328571443,0.98420881300528,0.4363904081299053,13.983390665485594,-0.0003860117288188806,-0.3788525022452012,0,0,33.406039886360865,39.12395320318771,0.10724625779665684
03-01-2024 3.15,225.3591210396405,43.949293754576736,9.94063934726019,1.0105637671241807,0.982517999117735,31.164733042702675,13.536306625187217,0.002236120412581895,3.471846788561714,0,0,11.678805910533864,62.28505164971376,0.25689108394499927
03-01-2024 3.30,232.6215605353863,19.483230843363877,4.51425690774772,1.6328427290396332,0.8084834182375,48.34249225589244,4.033234209551552,0.0006092811181072874,-1.465613712153197,0,0,35.98486985779706,31.568530493071034,0.15665786162489653
03-01-2024 3.45,232.59336595992292,21.935333988677122,5.222126857580075,1.3119669668610328,0.9295339010097983,14.574067226231893,19.41998060039733,0.011830391551905961,-0.2055163067608287,0,0,25.713198915892843,50.43214638163816,0.21108800991114693
03-01-2024 4.00,232.6534004743347,39.50914705724508,9.178762411901767,3.4562350238637385,0.8986733353458007,17.630116547433165,9.667852033945529,-0.0020007066044491384,2.882078043185064,0,0,28.314686240073137,62.19523576788278,0.4945334714907563
03-01-2024 4.15,249.27656442978827,13.931770042958103,3.5166635971272,0.3663128110816253,0.8886363323237504,8.30033448952181,13.585374566160727,0.0020927620444045683,-4.212909801198369,0,0,33.41264329501051,39.32925642279429,0.21326655603452005
03-01-2024 4.30,232.77286479405876,35.000769271756354,8.086913997193111,2.8971829077305205,0.8152541612591874,31.39435782084283,14.583266235251784,-0.003868463606649874,0.3332525433225034,0,0,27.338889937965597,72.5277731884559,0.3583373735561744
03-01-2024 4.45,235.66221181733653,24.435756898700216,5.774780658733656,1.9182527314970785,0.8765364668142422,27.8741028859696,15.424103196068964,-1.6658834899614534e-05,-2.68205482860848,0,0,22.53314980034773,26.28023808534063,0.20269602010046184
03-01-2024 5.00,234.8446994751426,27.78592363011274,6.453058170972835,1.92256610006863,0.8940123227058747,37.882550170396016,9.83902331885441,-0.0027002957763653476,-0.9945535484463005,0,0,36.5371157319358,22.931552939855422,0.31607055519485383
03-01-2024 5.15,233.30387216831696,40.30708957255356,9.414438959894127,2.6390954947653174,0.8608285062948552,8.685260772496022,17.95702375166838,-0.008994411818440295,0.7821834546593132,0,0,13.165872644511687,77.13188805309721,0.18188656141138504
03-01-2024 5.30,228.44277842328898,49.733986819436446,11.350543303001302,3.17345603945367,0.9551702831278976,16.42165663912446,8.54455917713036,-0.00047544411403523915,-2.562407843166121,1,0,29.660094395631084,27.80596637058539,0.20159771400796805
03-01-2024 5.45,233.84533648545195,42.31315082541972,9.907421404801145,3.4936198218847494,0.8391745205007726,38.44505825255326,27.600262130990423,0.0020368528766142886,-2.2191373232300817,1,0,12.1692207339977,36.079049044568805,0.20165535835148357
03-01-2024 6.00,226.1622861712431,12.35434274000873,2.7441257311538627,1.0942370418517016,0.8761325119085103,26.294938061887215,14.586273022383182,-0.003158168828459267,-4.833330092011,0,0,10.151088300000191,72.76730329417254,0.16298196530296197
03-01-2024 6.15,228.7805042294924,15.041366253276726,3.462662050215558,0.8287525111064009,0.9020545211349255,9.315863215685402,3.5833637075156797,0.0036150587466797653,-0.883658053454724,0,0,16.661914100658688,39.12241043000164,0.2520410523218633
03-01-2024 6.30,227.4891143144803,23.472598192504083,5.325461518136022,1.4275098111897873,0.906467359749626,5.099808515758667,14.641796046086137,0.0007849030842723021,-0.8122666143105534,1,0,24.266542097948033,22.98672997621606,0.2219952085393485
03-01-2024 6.45,230.3887829174585,37.72966629012646,8.631800241856272,1.3097419405364727,0.830104382432042,2.1955300622300578,22.354749640209576,0.004415840613707838,1.3210710396746006,0,0,23.77377990228051,50.68080503876091,0.21252096482677496
03-01-2024 7.00,241.52959725787875,27.933755090486606,6.762227973755736,1.4556713756558022,0.8139707020499592,9.030328760297872,10.278137009634376,0.00035963109374864943,-2.5473252211700843,0,0,21.490798945945656,68.43318231870634,0.38858091605679546
03-01-2024 7.15,220.70042097566264,45.612738897103696,10.025068459648852,1.505461695244549,0.9744049600005008,40.51698296883324,1.6487318019716997,0.006636117621712288,2.355239013035487,0,0,26.488203269184726,31.12867106845557,0.38375512033396014
03-01-2024 7.30,233.47718724716685,7.171200017738515,1.7070174935317917,0.17574587642972528,0.82421903450466,4.139590058524774,3.5677159272471237,0.0016429063435116791,-2.402559719557913,0,0,37.3779068541783,68.42669593165958,0.4196779630586666
03-01-2024 7.45,221.93443387328512,16.53478291026098,3.7033732481135386,1.1855577546915574,0.928654033653387,3.4458714196599267,6.675574532675267,-0.00012546125581698635,-2.656642935135647,0,0,23.23822286034725,69.65048559157381,0.4873825786607041
03-01-2024 8.00,227.59738235241858,14.83169452415567,3.4182989228823475,0.6581855482160767,0.9431172118975608,18.575492215350128,16.782353073374434,0.0036401977058959814,4.246530355855505,0,0,39.75888123837689,34.821785472629855,0.34864014492544976
03-01-2024 8.15,235.41111509342946,38.50966872573927,9.094847611950101,3.269457625106806,0.9587450815903747,22.908182911276448,18.139714134007406,-0.001994215037862218,0.4957467121202908,0,0,19.688771900354883,36.82790105569369,0.431751919503098
03-01-2024 8.30,230.38131869749927,25.999743540357972,5.976420085371653,1.4918638285470727,0.8190872472395471,38.230949648961186,22.507444095492158,0.003071628718247492,-0.9976093368251115,0,0,35.682842132172965,27.205463214853204,0.43508391643927846
03-01-2024 8.45,224.60351611911108,5.796402051831559,1.2795095072700304,0.42695451518738337,0.8589267203541778,29.026258156647778,18.717324255277422,0.000817481277293011,-2.102169666035913,0,0,25.278486895845386,75.1558861816615,0.330747886060426
03-01-2024 9.00,226.39690370345753,39.74833368124777,8.989339419712326,2.0497169541385944,0.8390546396854084,16.82805753454253,0.28772527813694954,0.0022266711443721106,1.8511895102764393,0,0,16.261855569675507,48.30797342739921,0.23896082662788404
03-01-2024 9.15,233.42212168614424,21.500348000780825,4.974748886900604,1.7346304514876247,0.8091760718571857,17.339330225698596,14.875717713809902,-0.00034107255927737115,-4.889486169250457,0,0,16.750574150710175,55.59553510299484,0.391439255609032
03-01-2024 9.30,226.3072367531622,16.497245060884644,3.8036345214423264,1.3508286583147477,0.926188607907092,18.36803874622936,29.787725962421874,0.0004544622930753999,-4.73667954484457,0,0,12.3435331432811,29.84586499637565,0.4653051093969656
03-01-2024 9.45,231.0739189055539,13.288825612411427,3.0311426830664483,0.7376420938852822,0.8295730362371404,11.758636706654169,19.047098518786594,-0.0006637791099971522,-1.425452871315031,0,0,14.053281789981,43.89586341570875,0.2777617444268331
03-01-2024 10.00,230.30478195710288,47.75339002953874,10.923075577599164,4.163512285424267,0.8379592003086618,11.408912801305652,12.498474091593888,-0.0030212053806191754,2.3931418223006236,0,0,11.337894834320414,46.26346609589757,0.2901440350828563
03-01-2024 10.15,226.80724663265497,47.522044733120296,10.746527620159668,2.0252523570713543,0.8864110162060643,42.68733966717168,4.163033955445097,0.0036094034697360085,0.08469440369549919,0,0,31.918084180180948,64.40438262755879,0.27631305012685425
03-01-2024 10.30,240.669486668718,8.407672589260518,2.07741815424396,0.4506761545151349,0.8245628273947266,48.10668679041972,10.067292820320024,0.002100740142359107,4.660688721938913,0,0,25.24582060549467,75.02047109272631,0.3627607903782926
03-01-2024 10.45,233.1351842676361,15.477189277085424,3.6079655339249657,0.8666844327797774,0.9261727121639979,4.85978788806958,18.975509392627544,8.306746402211001e-05,-4.9513294526931615,0,0,21.05385512571101,66.55123364039522,0.47268752149141136
03-01-2024 11.00,219.8608474052781,33.999750036853705,7.491643009417972,2.425425010814281,0.9566966880785978,34.490478655010044,14.62312385908273,-0.002366603635729238,2.3656105682161153,0,0,30.159153052634014,56.789331763581494,0.2933772789118014
03-01-2024 11.15,230.8342323273437,35.38121944147766,8.148767364252697,1.7981393251205107,0.922035747401402,0.15760612542802233,26.311199673742987,-0.0028209505077000773,-3.9663667615725835,0,0,37.039607491035596,44.67271258899906,0.13178537264380324
03-01-2024 11.30,226.6968566684506,23.773231012979263,5.393316681881108,0.672660164875177,0.884934524008515,12.251103527167619,1.3900882935482946,-0.002844743775191348,-2.551253404362891,0,0,10.392711613922097,62.06610104426037,0.45375288045859563
03-01-2024 11.45,234.20130857022497,30.492198091708367,7.187021901645214,0.7133674732729531,0.9663867957685895,28.738833306802842,11.624708957205806,0.0034730467376003667,3.2158237169629214,0,0,36.152933318573126,21.686438943501756,0.49214642427706373
03-01-2024 12.00,225.93934544336335,36.74977933740065,8.288648259271527,3.0074699302258066,0.9621750078623472,15.642458624900584,10.692018945313208,-0.002282397604343584,1.1774114602558317,0,0,15.270795028853579,42.48520938177503,0.2962220050745685
03-01-2024 12.15,229.40040201497916,47.80219323656047,10.963414147182734,3.1992375407817892,0.982118467234726,12.15461489419189,7.381096846335045,0.000676840205585093,2.609269474251272,0,0,18.72310396226459,50.74992834187361,0.237901904432032
03-01-2024 12.30,232.52557693836596,37.81759898940971,8.750812408233667,1.3034248312740766,0.9814802368775056,7.295994343185946,15.968159647833247,0.0011803018927690697,4.573958565227671,0,0,30.476875232758445,40.88650586596484,0.44060335049867977
03-01-2024 12.45,234.34563636498498,9.934699396052103,2.3041090885249886,0.8697917718263619,0.9617673403073892,44.82228568138988,13.424543284282265,-0.004096160399862458,-1.0891458688889466,0,0,13.504409192862415,25.593423214152523,0.18768599286982113
03-01-2024 13.00,223.94319360246143,37.27704795926855,8.371439154925866,2.6519712760018477,0.9127756198279676,8.911027543897593,25.759340460537175,0.004587165135574363,-4.258836983290396,0,0,25.31470735765492,54.82540074396021,0.11504022501258984
03-01-2024 13.15,228.3148626204912,8.072989482769886,1.8354908529385285,0.6162038328495745,0.8036413257248769,7.719604310538928,16.879998592099255,0.0003891871838893136,-4.328897260748785,0,0,11.756810664194647,67.0738219802971,0.38387531466222574
03-01-2024 13.30,227.6155993627588,27.435668091418805,6.350652443957639,1.475482788377614,0.9444281936125685,10.973930206371742,19.20672054503861,-0.0007118319744101483,4.545659841242067,0,0,21.24700545349488,68.2918636422784,0.2256704636394278
03-01-2024 13.45,226.78958602420806,28.874686985963663,6.515944348436806,2.1113591242593026,0.8969293490396166,44.6112761992193,16.450340559170954,-0.00026447873965520233,2.380546602426622,0,0,21.52553220558873,34.71579293462414,0.32324305358286065
03-01-2024 14.00,238.80788399953164,39.913697157628704,9.553117725177254,2.708348385560417,0.8174104041017203,1.6770050243102292,6.886176358106602,0.7643995534099716,-4.9372708522866064,0,0,39.81161832006735,32.47564958380565,0.22417886473795304
03-01-2024 14.15,231.94984597217575,5.523873227322123,1.2617895370166998,0.4249076908896802,0.946929717618493,6.080225260232837,18.166840967689076,2.2665665580886715e-05,-4.367115739519518,0,0,21.73202342174636,61.03234133914574,0.44673897062744733
03-01-2024 14.30,223.765129827256,44.49734635849973,9.925978553667532,2.011381101730721,0.8822040555829496,39.79111919198964,29.923342469202677,-0.0021911416853447677,-0.27357984763607973,0,0,38.71451630162477,69.79118303363364,0.27895399996250425
03-01-2024 14.45,234.64990812072548,35.06529744597054,8.191338349125708,2.1366053808737524,0.8721829205392249,39.49434860640715,19.268541137394724,0.0050574144645996145,-4.377360216001259,0,0,31.806690706680087,57.35516667979994,0.16101218671521267
03-01-2024 15.00,240.67904800385438,6.3812966801224835,1.5461739229488645,0.18926339459643896,0.9610321844624053,11.95756935241408,20.06736966993279,0.001042531365739865,-2.379387126562149,0,0,31.557712860464573,29.229662137791482,0.36648131301332487
03-01-2024 15.15,235.1726815533434,12.063838245048204,2.844844789036982,0.42488452419248146,0.85835037726734,11.165631823211402,24.56098112154806,0.005477104015609066,-0.6517341714699362,0,0,21.555654216673947,53.29377859492636,0.13408194471738533
03-01-2024 15.30,222.45319933692346,6.6843026765145055,1.523328775635666,0.5517358269620162,0.8534586988057746,40.091159798424556,0.24317678103019624,-0.003883483726759251,4.581841591320318,0,0,15.00039904759328,37.46706925080319,0.48682537226369965
03-01-2024 15.45,227.61918575256385,39.601894537264606,8.991819491300324,2.663736064099074,0.8474352197933546,15.814632316871608,11.994490452122372,-1.004236404666065e-05,-2.7895273703762618,0,0,38.71090303947527,23.993258644112203,0.11278331703468582
03-01-2024 16.00,236.33655156043812,12.51483949168795,3.022327529083741,1.0430221376311946,0.8509271618088432,1.6026156404773895,20.674709570695438,0.004449898468911915,4.924772777861341,0,0,25.467431065716887,52.12629827385387,0.29555634662085506
03-01-2024 16.15,226.46733866148614,7.02851471578762,1.6333499008529038,0.4426899732233204,0.9132601581368651,34.024857854684676,4.550197507648717,-6.59083379317236e-05,-4.208810838883894,0,0,11.257943641735023,76.69064295518945,0.36823384223339084
03-01-2024 16.30,232.30151729479655,11.227131395598885,2.5530618559428873,0.6105500576786325,0.9630447415141231,38.38537709521595,28.643953164879296,0.0010093880088100891,1.4354641822471712,0,0,26.261544015499616,34.558682041422564,0.3844774370333089
03-01-2024 16.45,233.81310728160787,30.33769689315761,7.0978082487309,2.441186886395326,0.9925131935560039,24.590555326267573,21.50723455935583,0.002045662680356776,3.207317885399506,1,0,23.006601831614013,57.027888495398216,0.4583245423769465
03-01-2024 17.00,225.3032189082163,27.328826947993274,6.1552288759091764,0.6953683418380037,0.8023465240303354,24.6140564127984,27.03273027611116,-0.003217540279619039,4.596043992949406,0,0,32.94610005844856,25.77057920870926,0.100475281708181
03-01-2024 17.15,229.67039272267118,16.228132121318197,3.6570309260560507,1.115902345558842,0.8451482214071344,38.69738605529473,24.912587434427476,0.0021507757041910017,3.865154608885154,1,0,35.87066054269401,53.42419209650973,0.1105479555091311
03-01-2024 17.30,213.79164275506037,47.43316969422263,10.124464104306188,2.864027804898966,0.8928215284370226,27.45119641992098,29.685306386705165,0.0024532399180995984,-1.6289289731828123,0,0,33.645486663117474,29.10963952912272,0.3133166325381054
03-01-2024 17.45,224.92460609962492,43.27599522725192,9.737876129882778,1.0897093908377227,0.998091152864333,33.63519170847351,16.230135456714223,-0.0005089753271489573,4.924981823251794,0,1,16.14900834626338,43.622289153131305,0.2009549194587118
03-01-2024 18.00,228.57831430082524,19.175806542098574,4.365397573404942,0.8696028039233057,0.9722558761774229,42.21804528557799,25.240873466168992,0.0035805330397593676,2.3338939994645345,0,0,25.524837779514645,49.20306912134921,0.18985866975040336
03-01-2024 18.15,223.75977811996364,26.714946595268906,5.8974661284789,1.518048047860074,0.8639211086793945,45.0679684704335,5.6978489437856865,-0.00795915917808005,0.2317579654773686,0,0,17.37885116477568,68.1601036521623,0.23047691340418952
03-01-2024 18.30,238.2181924652964,28.383271493404933,6.8037727832471715,0.7518576302607018,0.8681909198947382,48.20815154486923,0.2908361185361515,-0.0014360996616992808,-2.138592688043317,0,0,19.74179236541758,23.00453595939471,0.37565227205451335
03-01-2024 18.45,222.88709283959184,38.94952553201844,8.676607820523014,1.6681054582501882,0.8053530326212176,21.7386349002712,4.1096518295592634,0.000689475525286337,-0.08667925439040182,0,0,23.09418631073983,22.91028511022789,0.5007521006554693
03-01-2024 19.00,227.79198310312788,23.98108726558303,5.477928934417793,0.5397304052054709,0.9448701817910709,5.448392132055177,18.368117228659255,-0.003942844575718841,3.642663888239462,0,0,25.672605684949414,56.61246114265204,0.1444017028026632
03-01-2024 19.15,230.7127901923926,29.591533155518196,6.836565123610856,1.2255365797533588,0.9547675730346045,22.638271303131376,28.331852943366297,-0.001308740870220241,4.415820968560654,0,0,30.701876392918,25.915782425298193,0.45426656086934525
03-01-2024 19.30,237.23263116610926,23.692601060997898,5.5636709793422625,2.1950299785590053,0.8464640301233213,40.65870238141703,10.656473434627841,-0.007924596683258484,2.4594897987837783,0,0,36.84713202288914,42.0570654400206,0.28406785453750477
03-01-2024 19.45,222.7881024201276,39.14607370236249,8.81582944789231,2.070633544531036,0.9653864172564427,35.40131731772561,27.68338367315265,-0.004192303342610312,2.592470250489926,0,0,34.62345762433735,43.88846885297301,0.1665088946741949
03-01-2024 20.00,235.8897252121366,30.13940475109088,7.141207751188971,2.7307981369527554,0.9030817784535488,11.426143108371432,10.219569185252654,0.005047757977624038,-2.3375731007575355,0,0,39.883255991303145,44.89223322719113,0.3489161111686888
03-01-2024 20.15,230.13622974685572,42.250257300273944,9.639595688970124,3.329534693401231,0.8930775694116182,2.680326134291675,13.198129410985276,-0.0027661059922702972,1.9007433506193319,0,0,37.26215277702174,58.54774879669923,0.25885180968302446
03-01-2024 20.30,225.1218431161215,7.601698025211898,1.70411176056002,0.30621126709598323,0.8841740554816623,16.387248156804265,19.805099765751525,0.006220787504400782,-0.548812392555619,0,0,33.93712009997705,74.96098099657519,0.19159308383808288
03-01-2024 20.45,232.30254288748247,45.465366148635276,10.623556365968597,4.067114725261466,0.9182547655922941,8.960137605121817,16.40309367797736,-0.0005046708634496265,2.259769073676833,0,0,16.333287542301775,44.362814119198966,0.43341932017960305
03-01-2024 21.00,231.04231149570592,41.79860213285564,9.70910546975517,1.854899414362892,0.9116654349345144,38.430820685175334,2.169993203167162,-0.005034211432690164,-0.17527229831388136,0,0,18.825806246619685,55.144586824829574,0.3315942628870413
03-01-2024 21.15,226.93342826960566,41.70345830837446,9.570601233376017,1.9307206922437747,0.9452003097892276,15.396188883160438,7.313536473690777,0.003648226712562819,-1.0361051000651065,1,0,29.196620691715903,40.122885931644596,0.3850717023625156
03-01-2024 21.30,230.31582629134036,11.460104954072817,2.590681290398705,0.4970483272127907,0.8952719501826392,34.10502486749992,4.905864288922513,-0.006555472477045156,3.8589869465457918,0,0,23.702950131488798,33.668134482466314,0.4535889551786037
03-01-2024 21.45,228.08079576196673,16.861185167102928,3.8530968727831563,0.9152007470185511,0.8476277532916847,20.91981048981931,7.328657190098031,0.0007940254995615597,-4.860024349354872,0,0,11.184755526524482,28.01108108618774,0.42040275416586703
03-01-2024 22.00,230.59525405202285,49.008612103786355,11.321889721814424,1.3794888522305198,0.8282515349574615,42.45871152701104,19.90052406396917,-0.0012978752311389576,-2.4070569656705536,0,0,31.436783755752078,22.210208469553574,0.31353101754691143
03-01-2024 22.15,233.305440398044,47.92256663022891,11.160839371438655,3.8384042145832806,0.8389006348734251,41.37559216218288,5.200082309443563,0.0026767573636624254,-1.9191790262850619,0,0,24.008283262563484,21.852859280498972,0.2893071186341643
03-01-2024 22.30,237.9216245850719,15.247853904523687,3.6285409516378695,0.4456757676276383,0.8692861328536341,3.912667622094164,6.652259670775483,0.001222529500478865,4.61167484381778,0,0,10.67730154204922,77.68848492122724,0.315014393260508
03-01-2024 22.45,223.74377903679843,24.505082357218704,5.531311907357606,1.3301337844935264,0.9874878592668133,31.12306232057548,4.55094175181965,-0.0002239678296588521,-1.1330607521791842,0,0,17.887228367692643,23.241974960564534,0.13373140108979803
03-01-2024 23.00,240.64202832687067,12.050818715465544,2.8655325005174634,0.35598111271950156,0.9396345216618994,13.413286444405276,26.692316214779233,-0.0031227655630354408,-1.8790071399490702,0,0,35.08474708073014,31.81187303914246,0.48908255692184177
03-01-2024 23.15,220.2801636373924,16.798797497088458,3.690635198885227,1.1115052484811998,0.8852387800893569,16.098241249709837,9.25900321668983,-0.0026351472089386797,3.344674910285303,0,0,38.96675789888617,75.25568734816801,0.18372812346773765
03-01-2024 23.30,229.2006314015163,13.385480617348241,3.0593966896883082,0.7143976204669779,0.8311905248453559,30.469915407987564,16.675799635329838,-0.005477900562435672,2.5520908069766675,0,0,30.719689956776275,40.35564902082137,0.2885594953340101
03-01-2024 23.45,232.91734601779163,8.661143736015214,2.0350381568675604,0.2085287904814158,0.9462375703755624,11.562498601670258,12.867456229373808,-0.00658327121201083,0.3771235765742243,0,0,17.106064364402346,57.958764808126666,0.22708251095019727
04-01-2024 0.00,231.2961577239239,31.17050012412761,7.221346035073744,1.6422661342752147,0.8853175367739814,6.021251237178988,20.171536346300428,0.001906239928169279,1.1180927864107801,0,0,29.98777667404343,44.76768471583394,0.42380022941403245
04-01-2024 0.15,226.92331683513063,15.874571589986806,3.581560265784684,0.7470972832004241,0.9546071189094347,8.859812296065904,21.648166998521376,0.0036184874834967267,-0.23635457218794026,0,0,11.857716307952753,67.0217610155883,0.2256279640840212
04-01-2024 0.30,228.9422795020657,49.451195523755324,11.390846450140339,4.261235740077244,0.9633283982373524,7.846177523304139,2.3350954182350585,1.2259809394932248,-2.503953137763482,0,0,33.12337944287336,52.52531034757614,0.45903226282986725
04-01-2024 0.45,227.52768275261485,28.369843243538757,6.4133886735119745,1.7928264266200005,0.9181370944285792,12.091197106918685,18.75640171786092,0.0009562839269325586,-1.1767137904881495,0,0,17.931361562419674,46.697713701010926,0.27207814270115505
04-01-2024 1.00,227.03154001189336,21.355014623665788,4.787874414052684,1.6774086068114824,0.9636732474788988,35.27959638814927,19.087999687275527,0.0011696198382634036,-1.563100434131547,0,0,13.463313024084156,74.47736610117148,0.22171711824116866
04-01-2024 1.15,234.1762049880686,46.432807813262215,10.791661341767371,1.535147581885716,0.9163463196681431,2.8259019911903076,14.232805191376311,6.318396872288127e-06,-2.0966545809507604,1,0,31.753620630080196,66.51702396124998,0.2722589297630262
04-01-2024 1.30,231.70432668929152,32.95083779944912,7.656763297216381,1.0513418534739989,0.9010768658696281,3.7230326060273096,27.348967450136062,0.003448918060258263,-3.4839968776873653,0,0,27.244400199588952,65.00444906008593,0.12586000801706693
04-01-2024 1.45,226.58260193955138,10.61377615320338,2.4218989086480764,0.37750169031220454,0.9533754107708539,24.63569985897566,21.082833601424372,-0.0016610346272425834,-1.718184507092651,0,0,32.076447719112025,58.182857315554294,0.38255415362990836
04-01-2024 2.00,234.421142715157,27.444976833941464,6.442576302626198,2.475827582336519,0.8831759097373241,3.2547772295511974,9.59573536456787,0.0021802931916243104,4.612776807247132,1,0,31.554471878663655,69.63150691928948,0.42026858464822275
04-01-2024 2.15,231.49248502900522,24.943147401262785,5.75524148965992,0.7389321087160009,0.9254419658351192,20.00211703033388,16.25426941596917,-0.004862035521888666,-2.21368596067186,0,0,38.212786360637246,41.15099765093213,0.38037477190142677
04-01-2024 2.30,234.09655152265518,39.10445064049626,9.258393565339333,2.2583022226437173,0.8775203207395224,29.08796752413135,3.2287663995448788,7.045582003828267e-05,-3.745300503143314,0,0,35.484632104766014,67.87676483912524,0.35801274582909165
04-01-2024 2.45,233.15398880665992,36.10023058544009,8.446537501905691,1.0284994096621494,0.9871118229361878,32.54698469100959,1.467813918722624,0.006972901750393405,-0.1785180238119386,0,0,31.259625979560273,58.108048665840904,0.27737040435395066
04-01-2024 3.00,225.85645491662086,21.68719478292619,4.936899471086715,1.6126290208824903,0.9420051189387492,20.266440115071763,5.178840836183695,-0.008399289604878301,4.822982135915086,1,0,38.70940720064045,29.8283776135717,0.15774553031003524
04-01-2024 3.15,227.22856994599846,26.252377196643984,5.9090463675514036,1.2856855375749883,0.9747752823461449,36.7781926747197,7.384999129688607,-0.0026814702361628636,0.5791440142363156,0,0,32.37408844617774,79.39250262947121,0.10859958363667781
04-01-2024 3.30,233.70430364082458,28.472540857132707,6.669468165209069,1.8822834609079564,0.904894624774987,43.48661128858323,14.064030456981888,-0.0038957801463791056,1.7337629445374858,0,0,11.752305775192617,45.91655025628645,0.37088975206209635
04-01-2024 3.45,233.1401394253068,23.826535157192,5.619285895665361,0.6963483757842419,0.9765108754693901,14.08886208479201,17.93301389601477,0.008648006914954456,0.6582396843999744,1,0,26.893048042895465,23.14557434253997,0.4452899919859242
04-01-2024 4.00,229.91673461245165,9.959624586316098,2.246083264914782,0.508156743169175,0.9108703854531875,1.8583168583737304,14.137178384243365,-0.006315895727647061,-0.6906570110830488,0,0,26.656473888483973,73.95358693364085,0.4584420912867109
